C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_007.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_007.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_007.jpg,0,0.8805541,0,18.89158
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_074.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_074.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_074.jpg,0,1,0,19.66472
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_146.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_146.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_146.jpg,0,1,0,20.23594
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_213.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_213.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_213.jpg,-0.1,1,0,21.02366
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_280.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_280.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_280.jpg,-0.25,1,0,21.56586
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_350.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_350.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_350.jpg,0,1,0,22.35843
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_420.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_420.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_420.jpg,0,1,0,22.95518
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_491.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_491.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_491.jpg,0,1,0,23.67822
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_561.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_561.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_561.jpg,0,1,0,24.33704
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_631.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_631.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_631.jpg,0,1,0,25.08724
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_699.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_699.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_699.jpg,0,1,0,25.65685
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_767.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_767.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_767.jpg,0,1,0,26.41612
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_834.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_834.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_834.jpg,0,1,0,26.9817
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_903.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_903.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_903.jpg,-0.1,1,0,27.54086
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_18_973.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_18_973.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_18_973.jpg,0,1,0,28.2521
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_044.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_044.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_044.jpg,0,1,0,28.80606
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_113.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_113.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_113.jpg,0,1,0,29.5394
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_182.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_182.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_182.jpg,0,1,0,30.08599
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_252.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_252.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_252.jpg,0,1,0,30.19003
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_320.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_320.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_320.jpg,0,1,0,30.18989
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_391.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_391.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_391.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_461.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_461.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_461.jpg,0,1,0,30.18992
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_533.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_533.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_533.jpg,0,1,0,30.18992
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_604.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_604.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_604.jpg,0,1,0,30.18994
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_674.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_674.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_674.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_743.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_743.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_743.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_815.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_815.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_815.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_886.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_886.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_886.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_19_952.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_19_952.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_19_952.jpg,0,1,0,30.18992
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_024.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_024.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_024.jpg,0,1,0,30.18992
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_091.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_091.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_091.jpg,0,1,0,30.18995
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_159.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_159.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_159.jpg,0,1,0,30.18992
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_226.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_226.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_226.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_294.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_294.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_294.jpg,0,1,0,30.18992
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_361.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_361.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_361.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_429.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_429.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_429.jpg,0,1,0,30.18994
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_497.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_497.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_497.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_564.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_564.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_564.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_632.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_632.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_632.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_700.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_700.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_700.jpg,0,1,0,30.18994
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_769.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_769.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_769.jpg,0,1,0,30.18992
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_836.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_836.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_836.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_904.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_904.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_904.jpg,0,1,0,30.18991
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_20_973.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_20_973.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_20_973.jpg,0,1,0,30.18991
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_041.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_041.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_041.jpg,0,1,0,30.18991
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_109.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_109.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_109.jpg,0,1,0,30.18991
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_176.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_176.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_176.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_244.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_244.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_244.jpg,0,1,0,30.18994
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_312.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_312.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_312.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_384.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_384.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_384.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_452.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_452.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_452.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_519.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_519.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_519.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_587.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_587.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_587.jpg,0,1,0,30.18992
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_655.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_655.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_655.jpg,0,1,0,30.18995
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_722.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_722.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_722.jpg,0,1,0,30.18991
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_789.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_789.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_789.jpg,0,1,0,30.18993
C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\center_2024_01_15_21_51_21_859.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\left_2024_01_15_21_51_21_859.jpg,C:\Users\teomeo\Desktop\aYEAR4\ST\CA2\TDataTrack1and2\IMG\right_2024_01_15_21_51_21_859.jpg,0,1,0,30.18995
